characterName,characterLink,actorName,actorLink,id,royal,characterImageThumb,characterImageFull,nickname,kingsguard
Warlock,/character/ch0539881/,Lottie Steer,/name/nm5390029/,6191091c06029e3acded0b48,,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0NjExMGMtYjJlOC00MWI4LTg5MTgtYTIzZTgxZjc2NDAyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0NjExMGMtYjJlOC00MWI4LTg5MTgtYTIzZTgxZjc2NDAyXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
Waymar Royce,/character/ch0171390/,Rob Ostlere,/name/nm3209935/,6191091c06029e3acded0b49,,https://images-na.ssl-images-amazon.com/images/M/MV5BYzE1Y2EwN2QtMzMzZS00MDZkLTg4ZjItN2NkNGNkYjAzZGVlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYzE1Y2EwN2QtMzMzZS00MDZkLTg4ZjItN2NkNGNkYjAzZGVlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
Wedding Band,/character/ch0506962/,Sigur Rós,/name/nm1460176/,6191091c06029e3acded0b4a,,,,,
White Walker,/character/ch0304921/,Ian Whyte,/name/nm1613839/,6191091c06029e3acded0b4b,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
White Walker,/character/ch0304921/,Ross Mullan,/name/nm1368643/,6191091c06029e3acded0b4c,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
White Walker,/character/ch0304921/,Tim Loane,/name/nm0516385/,6191091c06029e3acded0b4d,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
White Walker #2,/character/ch0304921/,Spencer Wilding,/name/nm1872855/,6191091c06029e3acded0b4e,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjYzNDMyZWUtMDVlMy00OGQxLWFkZTctOWMxZDk1MDA5MmQzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
Wight Wildling Girl,/character/ch0305043/,Claire Wright,/name/nm4422708/,6191091c06029e3acded0b4f,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTg0OTdiOTYtNjBlYS00ZjI1LWEzMTAtODExOWRhNDZhMWNhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTg0OTdiOTYtNjBlYS00ZjI1LWEzMTAtODExOWRhNDZhMWNhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
Wildling Rioter,/character/ch0348391/,Michael Patrick,/name/nm8199963/,6191091c06029e3acded0b50,,,,,
Will,/character/ch0171394/,Bronson Webb,/name/nm0916037/,6191091c06029e3acded0b51,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NjU2MjIzNF5BMl5BanBnXkFtZTgwNzEyODI1MDI@._V1_SY100_CR16,0,100,100_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NjU2MjIzNF5BMl5BanBnXkFtZTgwNzEyODI1MDI@._V1_.jpg,,
Willem Lannister,/character/ch0395356/,Timothy Gibbons,/name/nm5624523/,6191091c06029e3acded0b52,,,,,
Willis Wode,/character/ch0305315/,Ryan McKenna,/name/nm4416560/,6191091c06029e3acded0b53,,https://images-na.ssl-images-amazon.com/images/M/MV5BMmY3NWI0YTItNWFkZi00MTVlLWIyNDQtN2MwYjY0ZjhhOTdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMmY3NWI0YTItNWFkZi00MTVlLWIyNDQtN2MwYjY0ZjhhOTdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
Wine Merchant,/character/ch0305323/,Simon Lowe,/name/nm0523047/,6191091c06029e3acded0b54,,,,,
Winterfell Shepherd,/character/ch0306456/,Donagh Deeney,/name/nm0214343/,6191091c06029e3acded0b55,,,,,
Wun Wun,/character/ch0524621/,Ian Whyte,/name/nm1613839/,6191091c06029e3acded0b56,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTFjMTczNTQtNzE5MC00ZTI1LWI0ZGMtMTA4NGU2ZGQ5ZjRkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTFjMTczNTQtNzE5MC00ZTI1LWI0ZGMtMTA4NGU2ZGQ5ZjRkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,,
Wyllis,/character/ch0238584/,Sam Coleman,/name/nm4744043/,6191091c06029e3acded0b57,,,,,
Xaro Xhoan Daxos,/character/ch0303950/,Nonso Anozie,/name/nm1996829/,6191091c06029e3acded0b58,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NTA5NDA3NF5BMl5BanBnXkFtZTcwNzY2NDg1Nw@@._V1._SX100_SY140_.jpg,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NTA5NDA3NF5BMl5BanBnXkFtZTcwNzY2NDg1Nw@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",,
Yara Greyjoy,/character/ch0300217/,Gemma Whelan,/name/nm2247629/,6191091c06029e3acded0b59,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NzU5ODk0MV5BMl5BanBnXkFtZTcwMzEyNDY2OQ@@._V1._SX100_SY140_.jpg,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NzU5ODk0MV5BMl5BanBnXkFtZTcwMzEyNDY2OQ@@._V1_SY1000_CR0,0,1503,1000_AL_.jpg",,
Yezzan zo Qaggaz,/character/ch0470706/,Enzo Cilenti,/name/nm0162281/,6191091c06029e3acded0b5a,,https://images-na.ssl-images-amazon.com/images/M/MV5BZDgyOTFhMzktNWE5MS00YTY3LTk0YTYtMjkyMjFkODIxOTJiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZDgyOTFhMzktNWE5MS00YTY3LTk0YTYtMjkyMjFkODIxOTJiXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
Ygritte,/character/ch0304492/,Rose Leslie,/name/nm3310211/,6191091c06029e3acded0b5b,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NDA1Njk3Nl5BMl5BanBnXkFtZTcwOTQ2NDk4OQ@@._V1._SX100_SY140_.jpg,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NDA1Njk3Nl5BMl5BanBnXkFtZTcwOTQ2NDk4OQ@@._V1_SY1000_CR0,0,724,1000_AL_.jpg",,
Yohn Royce,/character/ch0524546/,Rupert Vansittart,/name/nm0889338/,6191091c06029e3acded0b5c,,https://images-na.ssl-images-amazon.com/images/M/MV5BZjgwNDc4NGQtMmQyMS00YjMyLWFhZWUtZmM0MjRkYmNmNGExXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZjgwNDc4NGQtMmQyMS00YjMyLWFhZWUtZmM0MjRkYmNmNGExXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
Yoren,/character/ch0251493/,Francis Magee,/name/nm0535837/,6191091c06029e3acded0b5d,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZjZWMwZWItYTdlNi00N2RmLWFlYjQtZTZlYTIxYTRkMWJlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTZjZWMwZWItYTdlNi00N2RmLWFlYjQtZTZlYTIxYTRkMWJlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
Young Benjen Stark,/character/ch0153996/,Matteo Elezi,/name/nm5502295/,6191091c06029e3acded0b5e,,,,,
Young Cersei Lannister,/character/ch0159526/,Nell Williams,/name/nm5309709/,6191091c06029e3acded0b5f,,,,,
Young Lyanna Stark,/character/ch0543804/,Cordelia Hill,/name/nm8108764/,6191091c06029e3acded0b60,,,,,
Young Nan,/character/ch0305018/,Annette Tierney,/name/nm1519719/,6191091c06029e3acded0b61,,,,,
Young Ned,/character/ch0154681/,Robert Aramayo,/name/nm7075019/,6191091c06029e3acded0b62,,,,,
Young Ned Stark,/character/ch0154681/,Sebastian Croft,/name/nm7509185/,6191091c06029e3acded0b63,,,,,
Young Rodrik Cassel,/character/ch0171391/,Fergus Leathem,/name/nm7509186/,6191091c06029e3acded0b64,,,,,
Zanrush,/character/ch0540870/,Gerald Lepkowski,/name/nm0503319/,6191091c06029e3acded0b65,,https://images-na.ssl-images-amazon.com/images/M/MV5BNTJjYzk1MGMtNjE3Mi00NjE2LTkzMWUtNGRjODVlY2JmMmI5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNTJjYzk1MGMtNjE3Mi00NjE2LTkzMWUtNGRjODVlY2JmMmI5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,,
